Wavelength,Spectra,Best_Fitting_Model,Non_parm_Extinction_Curve,Non_param_Adjusted_Continuum
4088.55,0.635964,0.641146,1.79333,0.811717
4088.62,0.635855,0.641747,1.79387,0.811662
4088.7,0.635721,0.642401,1.79491,0.811608
4088.77,0.635564,0.643062,1.79595,0.811553
4088.84,0.635387,0.643677,1.79707,0.8115
4088.92,0.63519,0.644223,1.79826,0.811446
4088.99,0.634978,0.644718,1.79945,0.811393
4089.07,0.634752,0.645228,1.80064,0.81134
4089.14,0.634516,0.645815,1.80183,0.811288
4089.22,0.634271,0.646439,1.80302,0.811236
4089.29,0.634019,0.647003,1.80421,0.811185
4089.36,0.633764,0.647452,1.8054,0.811134
4089.44,0.633508,0.647823,1.8066,0.811084
4089.51,0.633253,0.648138,1.8078,0.811033
4089.59,0.633002,0.648427,1.80899,0.810984
4089.66,0.632758,0.648732,1.80982,0.810934
4089.74,0.632521,0.649082,1.81058,0.810886
4089.81,0.632295,0.649391,1.8113,0.810837
4089.88,0.632081,0.649578,1.81184,0.810789
4089.96,0.63188,0.649623,1.81239,0.810741
4090.03,0.631693,0.649567,1.81293,0.810694
4090.11,0.631522,0.649416,1.81348,0.810647
4090.18,0.631369,0.649215,1.81402,0.810601
4090.26,0.631234,0.64902,1.81456,0.810555
4090.33,0.63112,0.64883,1.81511,0.810509
4090.41,0.631028,0.648648,1.81565,0.810464
4090.48,0.630958,0.648515,1.8162,0.81042
4090.55,0.630913,0.648462,1.81674,0.810375
